component_id,entity_id,standard_name,normalized_name,original_name,frequency,avg_similarity,min_similarity,issues,decision,notes
716,non_financial_716,TI AUTOMOTIVE LLC,TI AUTOMOTIVE LTD,TI AUTOMOTIVE LIMITED,25,88.23529411764706,88.23529411764706,['Similitud promedio baja: 88.2%'],,
716,non_financial_716,TI AUTOMOTIVE LLC,TI AUTOMOTIVE LLC,"TI AUTOMOTIVE, L.L.C.",88,88.23529411764706,88.23529411764706,['Similitud promedio baja: 88.2%'],,
728,non_financial_728,SANMINA-SCI ENCLOSURES USA INC,SANMINA-SCI ENCLOSURES USA INC,SANMINA-SCI ENCLOSURES USA INC.,98,88.63839285714286,88.21428571428571,['Similitud promedio baja: 88.6%'],,
728,non_financial_728,SANMINA-SCI ENCLOSURES USA INC,SANMINA-SCI SYSTEMS ENCLOSURES LLC,SANMINA-SCI SYSTEMS ENCLOSURES LLC,52,88.63839285714286,88.21428571428571,['Similitud promedio baja: 88.6%'],,
728,non_financial_728,SANMINA-SCI ENCLOSURES USA INC,SANMINA-SCI SYSTEMS ENCLOSURES DENTON INC,SANMINA-SCI SYSTEMS ENCLOSURES (DENTON) INC.,98,88.63839285714286,88.21428571428571,['Similitud promedio baja: 88.6%'],,
737,non_financial_737,ZURN INDUSTRIES INC,ZURN INDUSTRIES INC,"ZURN INDUSTRIES, INC.",147,89.47368421052632,89.47368421052632,['Similitud promedio baja: 89.5%'],,
737,non_financial_737,ZURN INDUSTRIES INC,ZURN INDUSTRIES LLC,"ZURN INDUSTRIES, LLC",12,89.47368421052632,89.47368421052632,['Similitud promedio baja: 89.5%'],,
753,non_financial_753,INVERNESS MEDICAL - BIOSTAR INC,INVERNESS MEDICAL - BIOSTAR INC A DELAWARE CORP,"INVERNESS MEDICAL - BIOSTAR, INC., A DELAWARE CORPORATION",40,89.26229508196721,88.52459016393443,['Similitud promedio baja: 89.3%'],,
753,non_financial_753,INVERNESS MEDICAL - BIOSTAR INC,INVERNESS MEDICAL -BIOSTAR INC F K A THERMO BIOSTAR INC,INVERNESS MEDICAL -BIOSTAR INC. (F/K/A THERMO BIOSTAR INC.),9,89.26229508196721,88.52459016393443,['Similitud promedio baja: 89.3%'],,
753,non_financial_753,INVERNESS MEDICAL - BIOSTAR INC,INVERNESS MEDICAL - BIOSTAR INC,INVERNESS MEDICAL - BIOSTAR INC.,144,89.26229508196721,88.52459016393443,['Similitud promedio baja: 89.3%'],,
771,non_financial_771,GEO SPECIALTY CHEMICALS INC,GEO SPECIALTY CHEMICALS LTD,GEO SPECIALTY CHEMICALS LIMITED,2,88.88888888888889,88.88888888888889,['Similitud promedio baja: 88.9%'],,
771,non_financial_771,GEO SPECIALTY CHEMICALS INC,GEO SPECIALTY CHEMICALS INC,"GEO SPECIALTY CHEMICALS, INC.",13,88.88888888888889,88.88888888888889,['Similitud promedio baja: 88.9%'],,
777,non_financial_777,GD FINANCE CO LLC,GD FINANCE CO INC,"GD FINANCE CO., INC.",66,88.23529411764706,88.23529411764706,['Similitud promedio baja: 88.2%'],,
777,non_financial_777,GD FINANCE CO LLC,GD FINANCE CO LLC,"GD FINANCE CO, LLC",131,88.23529411764706,88.23529411764706,['Similitud promedio baja: 88.2%'],,
784,non_financial_784,PREGIS INTELLIPACK CORP,PREGIS INTELLIPACK CORP,PREGIS INTELLIPACK CORP.,46,88.88888888888889,88.88888888888889,['Similitud promedio baja: 88.9%'],,
784,non_financial_784,PREGIS INTELLIPACK CORP,PREGIS INTELLIPACK LLC,PREGIS INTELLIPACK LLC,11,88.88888888888889,88.88888888888889,['Similitud promedio baja: 88.9%'],,
806,non_financial_806,PRINCE MINERALS LLC,PRINCE MINERALS LLC,PRINCE MINERALS LLC,120,89.47368421052632,89.47368421052632,['Similitud promedio baja: 89.5%'],,
806,non_financial_806,PRINCE MINERALS LLC,PRINCE MINERALS INC,"PRINCE MINERALS, INC.",4,89.47368421052632,89.47368421052632,['Similitud promedio baja: 89.5%'],,
856,non_financial_856,MARK IV INDUSTRIES CORP,MARK IV INDUSTRIES CORP,MARK IV INDUSTRIES CORP.,3,88.3720930232558,88.3720930232558,['Similitud promedio baja: 88.4%'],,
856,non_financial_856,MARK IV INDUSTRIES CORP,MARK INDUSTRIES A CORP OF CA,"MARK INDUSTRIES, A CORP OF CA.",1,88.3720930232558,88.3720930232558,['Similitud promedio baja: 88.4%'],,
861,non_financial_861,ORBCOMM CHINA LLC,ORBCOMM CHINA LLC,ORBCOMM CHINA LLC,35,88.23529411764706,88.23529411764706,['Similitud promedio baja: 88.2%'],,
861,non_financial_861,ORBCOMM CHINA LLC,ORBCOMM INDIA LLC,ORBCOMM INDIA LLC,35,88.23529411764706,88.23529411764706,['Similitud promedio baja: 88.2%'],,
882,non_financial_882,LANDIS PLASTICS LLC,LANDIS PLASTICS LLC,"LANDIS PLASTICS, LLC",100,89.47368421052632,89.47368421052632,['Similitud promedio baja: 89.5%'],,
882,non_financial_882,LANDIS PLASTICS LLC,LANDIS PLASTICS INC,"LANDIS PLASTICS, INC.",8,89.47368421052632,89.47368421052632,['Similitud promedio baja: 89.5%'],,
918,non_financial_918,MAG INDUSTRIAL AUTOMATION SYSTEMS LLC,MAG INDUSTRIAL AUTOMATION SYSTEMS LLC,"MAG INDUSTRIAL AUTOMATION SYSTEMS, LLC",93,89.57142857142857,89.57142857142857,['Similitud promedio baja: 89.6%'],,
918,non_financial_918,MAG INDUSTRIAL AUTOMATION SYSTEMS LLC,MAG INTERNATIONAL INDUSTRIAL AUTOMATION SYSTEMS SA R L,"MAG INTERNATIONAL INDUSTRIAL AUTOMATION SYSTEMS, S.A.R.L.",16,89.57142857142857,89.57142857142857,['Similitud promedio baja: 89.6%'],,
930,non_financial_930,CALCITEK INC,CALCITEK INC,"CALCITEK, INC.",89,89.34959349593497,88.04878048780488,['Similitud promedio baja: 89.3%'],,
930,non_financial_930,CALCITEK INC,CALCITEK INC A CORP OF TEXAS,"CALCITEK, INC., A CORP. OF TEXAS",18,89.34959349593497,88.04878048780488,['Similitud promedio baja: 89.3%'],,
930,non_financial_930,CALCITEK INC,CALCITEK INC A TX CORP,"CALCITEK, INC., A TX CORP.",9,89.34959349593497,88.04878048780488,['Similitud promedio baja: 89.3%'],,
940,non_financial_940,LZB FURNITURE GALLERIES OF BOSTON INC,LZB FURNITURE GALLERIES OF ST LOUIS INC,"LZB FURNITURE GALLERIES OF ST. LOUIS, INC.",87,89.47368421052632,89.47368421052632,['Similitud promedio baja: 89.5%'],,
940,non_financial_940,LZB FURNITURE GALLERIES OF BOSTON INC,LZB FURNITURE GALLERIES OF BOSTON INC,"LZB FURNITURE GALLERIES OF BOSTON, INC.",87,89.47368421052632,89.47368421052632,['Similitud promedio baja: 89.5%'],,
969,non_financial_969,NCI BUILDING SYSTEMS LP,NCI BUILDING SYSTEMS LP,"NCI BUILDING SYSTEMS, L.P.",9,89.36170212765957,89.36170212765957,['Similitud promedio baja: 89.4%'],,
969,non_financial_969,NCI BUILDING SYSTEMS LP,NCI BUILDING SYSTEMS INC,"NCI BUILDING SYSTEMS, INC.",3,89.36170212765957,89.36170212765957,['Similitud promedio baja: 89.4%'],,
993,non_financial_993,CLEAN HARBORS LAPORTE LLC,CLEAN HARBORS LAPORTE LLC,"CLEAN HARBORS LAPORTE, LLC",5,89.79591836734694,89.79591836734694,['Similitud promedio baja: 89.8%'],,
993,non_financial_993,CLEAN HARBORS LAPORTE LLC,CLEAN HARBORS LAUREL LLC,"CLEAN HARBORS LAUREL, LLC",5,89.79591836734694,89.79591836734694,['Similitud promedio baja: 89.8%'],,
1006,non_financial_1006,UPLAND 1 LLC,UPLAND 1 LLC,UPLAND 1 LLC,75,88.0,88.0,['Similitud promedio baja: 88.0%'],,
1006,non_financial_1006,UPLAND 1 LLC,UPLAND IX LLC,"UPLAND IX, LLC",13,88.0,88.0,['Similitud promedio baja: 88.0%'],,
1011,non_financial_1011,DEL MONTE FRESH PRODUCE CO,DEL MONTE FRESH PRODUCE CHILE SA,DEL MONTE FRESH PRODUCE (CHILE) S.A.,3,89.84288953676707,89.18367346938776,['Similitud promedio baja: 89.8%'],,
1011,non_financial_1011,DEL MONTE FRESH PRODUCE CO,DEL MONTE FRESH PRODUCE TEXAS INC,"DEL MONTE FRESH PRODUCE (TEXAS), INC.",3,89.84288953676707,89.18367346938776,['Similitud promedio baja: 89.8%'],,
1011,non_financial_1011,DEL MONTE FRESH PRODUCE CO,DEL MONTE FRESH PRODUCE WEST COAST INC,DEL MONTE FRESH PRODUCE (WEST COAST) INC.,3,89.84288953676707,89.18367346938776,['Similitud promedio baja: 89.8%'],,
1011,non_financial_1011,DEL MONTE FRESH PRODUCE CO,DEL MONTE FRESH PRODUCE INTERNATIONAL INC,"DEL MONTE FRESH PRODUCE INTERNATIONAL, INC.",3,89.84288953676707,89.18367346938776,['Similitud promedio baja: 89.8%'],,
1011,non_financial_1011,DEL MONTE FRESH PRODUCE CO,DEL MONTE FRESH PRODUCE NA INC,"DEL MONTE FRESH PRODUCE N.A., INC.",3,89.84288953676707,89.18367346938776,['Similitud promedio baja: 89.8%'],,
1011,non_financial_1011,DEL MONTE FRESH PRODUCE CO,DEL MONTE FRESH PRODUCE CO,DEL MONTE FRESH PRODUCE COMPANY,5,89.84288953676707,89.18367346938776,['Similitud promedio baja: 89.8%'],,
1016,non_financial_1016,NCS MULTISTAGE INC,NCS MULTISTAGE INC,NCS MULTISTAGE INC.,72,89.44444444444444,88.88888888888889,['Similitud promedio baja: 89.4%'],,
1016,non_financial_1016,NCS MULTISTAGE INC,NCS MULTISTAGE LLC,"NCS MULTISTAGE, LLC",38,89.44444444444444,88.88888888888889,['Similitud promedio baja: 89.4%'],,
1016,non_financial_1016,NCS MULTISTAGE INC,NCS MULTISTAGE INC F K A NCS OILFIELD SERVICES CANADA INC,"NCS MULTISTAGE, INC. (F/K/A NCS OILFIELD SERVICES CANADA, INC.)",1,89.44444444444444,88.88888888888889,['Similitud promedio baja: 89.4%'],,
1026,non_financial_1026,DANIMER IPCO LLC,DANIMER IPCO LLC,"DANIMER IPCO, LLC",11,88.88888888888889,88.88888888888889,['Similitud promedio baja: 88.9%'],,
1026,non_financial_1026,DANIMER IPCO LLC,DANIMER IPHOLDCO LLC,"DANIMER IPHOLDCO, LLC",11,88.88888888888889,88.88888888888889,['Similitud promedio baja: 88.9%'],,
1032,non_financial_1032,QBC DIAGNOSTICS INC,QBC DIAGNOSTICS LLC,QBC DIAGNOSTICS LLC,6,89.47368421052632,89.47368421052632,['Similitud promedio baja: 89.5%'],,
1032,non_financial_1032,QBC DIAGNOSTICS INC,QBC DIAGNOSTICS INC,"QBC DIAGNOSTICS, INC.",69,89.47368421052632,89.47368421052632,['Similitud promedio baja: 89.5%'],,
1086,non_financial_1086,ENVISION MEDICAL CORP CA CORP,ENVISION MEDICAL CORP CALIFORNIA CORP,ENVISION MEDICAL CORPORATION (CALIFORNIA CORPORATION),3,88.66666666666666,88.66666666666666,['Similitud promedio baja: 88.7%'],,
1086,non_financial_1086,ENVISION MEDICAL CORP CA CORP,ENVISION MEDICAL CORP CA CORP,"ENVISION MEDICAL CORPORATION, (CA CORPORATION)",59,88.66666666666666,88.66666666666666,['Similitud promedio baja: 88.7%'],,
1128,non_financial_1128,EXOVIR INC A CORP OF DELAWARE,EXOVIR INC,"EXOVIR, INC.",10,89.48717948717949,88.46153846153845,['Similitud promedio baja: 89.5%'],,
1128,non_financial_1128,EXOVIR INC A CORP OF DELAWARE,EXOVIR INC A CORP OF DELAWARE,"EXOVIR, INC. A CORP. OF DELAWARE",54,89.48717948717949,88.46153846153845,['Similitud promedio baja: 89.5%'],,
1128,non_financial_1128,EXOVIR INC A CORP OF DELAWARE,EXOVIR INC A CORP OF DE,"EXOVIR, INC., A CORP. OF DE",1,89.48717948717949,88.46153846153845,['Similitud promedio baja: 89.5%'],,
1167,non_financial_1167,NMT NEUROSCIENCES INTERNATIONAL INC,NMT NEUROSCIENCES INTERNATIONAL INC,NMT NEUROSCIENCES (INTERNATIONAL) INC.,41,89.66666666666667,88.66666666666666,['Similitud promedio baja: 89.7%'],,
1167,non_financial_1167,NMT NEUROSCIENCES INTERNATIONAL INC,NMT NEUROSCIENCES IP INC,NMT NEUROSCIENCES (IP) INC.,41,89.66666666666667,88.66666666666666,['Similitud promedio baja: 89.7%'],,
1167,non_financial_1167,NMT NEUROSCIENCES INTERNATIONAL INC,NMT NEUROSCIENCES US INC,NMT NEUROSCIENCES (US) INC.,41,89.66666666666667,88.66666666666666,['Similitud promedio baja: 89.7%'],,
1179,non_financial_1179,PELICAN BIOPHARMA LLC,PELICAN BIOTHERMAL LLC,PELICAN BIOTHERMAL LLC,3,88.37209302325581,88.37209302325581,['Similitud promedio baja: 88.4%'],,
1179,non_financial_1179,PELICAN BIOPHARMA LLC,PELICAN BIOPHARMA LLC,"PELICAN BIOPHARMA, LLC",3,88.37209302325581,88.37209302325581,['Similitud promedio baja: 88.4%'],,
1185,non_financial_1185,DISCOUNT LABELS LLC,DISCOUNT LABELS LLC,"DISCOUNT LABELS, LLC",47,89.47368421052632,89.47368421052632,['Similitud promedio baja: 89.5%'],,
1185,non_financial_1185,DISCOUNT LABELS LLC,DISCOUNT LABELS INC,"DISCOUNT LABELS, INC.",1,89.47368421052632,89.47368421052632,['Similitud promedio baja: 89.5%'],,
1214,non_financial_1214,DEVILBISS HEALTHCARE LLC,DEVILBISS HEALTH CARE INC,"DEVILBISS HEALTH CARE, INC.",4,89.79591836734694,89.79591836734694,['Similitud promedio baja: 89.8%'],,
1214,non_financial_1214,DEVILBISS HEALTHCARE LLC,DEVILBISS HEALTHCARE LLC,DEVILBISS HEALTHCARE LLC,6,89.79591836734694,89.79591836734694,['Similitud promedio baja: 89.8%'],,
1291,non_financial_1291,ELECTRIC FUEL BV,ELECTRIC FUEL BV,ELECTRIC FUEL B.V.,12,88.23529411764706,88.23529411764706,['Similitud promedio baja: 88.2%'],,
1291,non_financial_1291,ELECTRIC FUEL BV,ELECTRIC FUEL GMBH,ELECTRIC FUEL GMBH,12,88.23529411764706,88.23529411764706,['Similitud promedio baja: 88.2%'],,
1293,non_financial_1293,FLUID ROUTING SOLUTIONS INC,FLUID ROUTING SOLUTIONS INTERMEDIATE HOLDING CORP,FLUID ROUTING SOLUTIONS INTERMEDIATE HOLDING CORP.,13,88.30188679245283,88.30188679245283,['Similitud promedio baja: 88.3%'],,
1293,non_financial_1293,FLUID ROUTING SOLUTIONS INC,FLUID ROUTING SOLUTIONS INC,"FLUID ROUTING SOLUTIONS, INC.",38,88.30188679245283,88.30188679245283,['Similitud promedio baja: 88.3%'],,
1327,non_financial_1327,TUPPERWARE PRODUCTS AG,TUPPERWARE PRODUCTS AG,TUPPERWARE PRODUCTS AG,2,88.88888888888889,88.88888888888889,['Similitud promedio baja: 88.9%'],,
1327,non_financial_1327,TUPPERWARE PRODUCTS AG,TUPPERWARE PRODUCTS INC,"TUPPERWARE PRODUCTS, INC.",2,88.88888888888889,88.88888888888889,['Similitud promedio baja: 88.9%'],,
1451,non_financial_1451,TPC AK CORP A DELAWARE CORP,TPC AK CORP A DELAWARE CORP,"TPC AK CORP., A DELAWARE CORPORATION",7,89.56338452273411,88.04878048780488,['Similitud promedio baja: 89.6%'],,
1451,non_financial_1451,TPC AK CORP A DELAWARE CORP,TPC HOLDING INC A DELAWARE CORP,"TPC HOLDING, INC., A DELAWARE CORPORATION",7,89.56338452273411,88.04878048780488,['Similitud promedio baja: 89.6%'],,
1451,non_financial_1451,TPC AK CORP A DELAWARE CORP,TPC NY CORP A DELAWARE CORP,"TPC NY CORP., A DELAWARE CORPORATION",7,89.56338452273411,88.04878048780488,['Similitud promedio baja: 89.6%'],,
1460,non_financial_1460,AT & E CORP A CORP OF DELAWARE,AT & E CORP A CORP OF DELAWARE,"AT&E CORPORATION, A CORPORATION OF DELAWARE",12,88.88888888888889,88.88888888888889,['Similitud promedio baja: 88.9%'],,
1460,non_financial_1460,AT & E CORP A CORP OF DELAWARE,AT & E CORP A CORP OF DE,"AT & E CORPORATION, A CORP. OF DE",10,88.88888888888889,88.88888888888889,['Similitud promedio baja: 88.9%'],,
1466,non_financial_1466,TVL HOLDINGS I LLC,TVL HOLDINGS I LLC,"TVL HOLDINGS I, LLC",4,88.23529411764706,88.23529411764706,['Similitud promedio baja: 88.2%'],,
1466,non_financial_1466,TVL HOLDINGS I LLC,TVL HOLDINGS INC,"TVL HOLDINGS, INC.",4,88.23529411764706,88.23529411764706,['Similitud promedio baja: 88.2%'],,
1468,non_financial_1468,ADEIA SEMICONDUCTOR BONDING TECHNOLOGIES INC,ADEIA SEMICONDUCTOR BONDING TECHNOLOGIES INC,ADEIA SEMICONDUCTOR BONDING TECHNOLOGIES INC.,26,89.41176470588236,89.41176470588236,['Similitud promedio baja: 89.4%'],,
1468,non_financial_1468,ADEIA SEMICONDUCTOR BONDING TECHNOLOGIES INC,ADEIA SEMICONDUCTOR TECHNOLOGIES LLC,ADEIA SEMICONDUCTOR TECHNOLOGIES LLC,26,89.41176470588236,89.41176470588236,['Similitud promedio baja: 89.4%'],,
1474,non_financial_1474,INFOR GLOBAL SOLUTIONS CHICAGO INC,INFOR GLOBAL SOLUTIONS MICHIGAN INC,"INFOR GLOBAL SOLUTIONS (MICHIGAN), INC.",14,89.85507246376811,89.85507246376811,['Similitud promedio baja: 89.9%'],,
1474,non_financial_1474,INFOR GLOBAL SOLUTIONS CHICAGO INC,INFOR GLOBAL SOLUTIONS CHICAGO INC,"INFOR GLOBAL SOLUTIONS (CHICAGO), INC.",26,89.85507246376811,89.85507246376811,['Similitud promedio baja: 89.9%'],,
1483,non_financial_1483,DMS HEALTH TECHNOLOGIES INC,DMS HEALTH TECHNOLOGIES INC,"DMS HEALTH TECHNOLOGIES, INC.",25,88.52459016393442,88.52459016393442,['Similitud promedio baja: 88.5%'],,
1483,non_financial_1483,DMS HEALTH TECHNOLOGIES INC,DMS HEALTH TECHNOLOGIES-CANADA INC,"DMS HEALTH TECHNOLOGIES-CANADA, INC.",13,88.52459016393442,88.52459016393442,['Similitud promedio baja: 88.5%'],,
1497,non_financial_1497,CENTRUM EQUITIES ACQUISITION LLC,CENTRUM EQUITIES ACQUISITION LLC,"CENTRUM EQUITIES ACQUISITION, LLC",24,88.3720930232558,88.3720930232558,['Similitud promedio baja: 88.4%'],,
1497,non_financial_1497,CENTRUM EQUITIES ACQUISITION LLC,CENTRUM EQUITIES XV LLC,"CENTRUM EQUITIES XV, LLC",8,88.3720930232558,88.3720930232558,['Similitud promedio baja: 88.4%'],,
1537,non_financial_1537,CEDAR ELECTRONICS HOLDINGS CORP,CEDAR ELECTRONICS HOLDINGS CORP,CEDAR ELECTRONICS HOLDINGS CORP.,4,88.52459016393442,88.52459016393442,['Similitud promedio baja: 88.5%'],,
1537,non_financial_1537,CEDAR ELECTRONICS HOLDINGS CORP,CEDAR ELECTRONICS TRADING CORP,CEDAR ELECTRONICS TRADING CORPORATION,4,88.52459016393442,88.52459016393442,['Similitud promedio baja: 88.5%'],,
1567,non_financial_1567,MUSICAM EXPRESS LLC,MUSICAM EXPRESS INC,"MUSICAM EXPRESS, INC.",6,89.47368421052632,89.47368421052632,['Similitud promedio baja: 89.5%'],,
1567,non_financial_1567,MUSICAM EXPRESS LLC,MUSICAM EXPRESS LLC,"MUSICAM EXPRESS, L.L.C.",21,89.47368421052632,89.47368421052632,['Similitud promedio baja: 89.5%'],,
1568,non_financial_1568,RAPTOR PHARMACEUTICALS INC,RAPTOR PHARMACEUTICAL CORP,RAPTOR PHARMACEUTICAL CORP.,14,88.46153846153845,88.46153846153845,['Similitud promedio baja: 88.5%'],,
1568,non_financial_1568,RAPTOR PHARMACEUTICALS INC,RAPTOR PHARMACEUTICALS INC,RAPTOR PHARMACEUTICALS INC.,21,88.46153846153845,88.46153846153845,['Similitud promedio baja: 88.5%'],,
1639,non_financial_1639,BIOMIMETIC THERAPEUTICS CANADA INC,BIOMIMETIC THERAPEUTICS CANADA INC,"BIOMIMETIC THERAPEUTICS CANADA, INC.",12,89.23076923076923,89.23076923076923,['Similitud promedio baja: 89.2%'],,
1639,non_financial_1639,BIOMIMETIC THERAPEUTICS CANADA INC,BIOMIMETIC THERAPEUTICS USA INC,"BIOMIMETIC THERAPEUTICS USA, INC.",12,89.23076923076923,89.23076923076923,['Similitud promedio baja: 89.2%'],,
1714,non_financial_1714,SUBMICRON SYSTEMS INC,SUBMICRON SYSTEMS CORP,SUBMICRON SYSTEMS CORPORATION,4,88.37209302325581,88.37209302325581,['Similitud promedio baja: 88.4%'],,
1714,non_financial_1714,SUBMICRON SYSTEMS INC,SUBMICRON SYSTEMS INC,"SUBMICRON SYSTEMS, INC.",15,88.37209302325581,88.37209302325581,['Similitud promedio baja: 88.4%'],,
1743,non_financial_1743,NOVOLYTE TECHNOLOGIES INC,NOVOLYTE TECHNOLOGIES LP,NOVOLYTE TECHNOLOGIES LP,6,89.79591836734694,89.79591836734694,['Similitud promedio baja: 89.8%'],,
1743,non_financial_1743,NOVOLYTE TECHNOLOGIES INC,NOVOLYTE TECHNOLOGIES INC,NOVOLYTE TECHNOLOGIES INC.,13,89.79591836734694,89.79591836734694,['Similitud promedio baja: 89.8%'],,
1785,non_financial_1785,ACUITY IMAGING LLC,ACUITY IMAGING LLC,ACUITY IMAGING LLC,11,88.88888888888889,88.88888888888889,['Similitud promedio baja: 88.9%'],,
1785,non_financial_1785,ACUITY IMAGING LLC,ACUITY IMAGING INC,"ACUITY IMAGING, INC.",2,88.88888888888889,88.88888888888889,['Similitud promedio baja: 88.9%'],,
1813,non_financial_1813,CIDCO COMMUNICATIONS CORP,CIDCO COMMUNICATIONS CORP,CIDCO COMMUNICATIONS CORPORATION,10,89.79591836734694,89.79591836734694,['Similitud promedio baja: 89.8%'],,
1813,non_financial_1813,CIDCO COMMUNICATIONS CORP,CIDCO COMMUNICATIONS LLC,"CIDCO COMMUNICATIONS, LLC",10,89.79591836734694,89.79591836734694,['Similitud promedio baja: 89.8%'],,
1842,non_financial_1842,XPEDITE SYSTEMS LLC,XPEDITE SYSTEMS INC,"XPEDITE SYSTEMS, INC.",3,89.47368421052632,89.47368421052632,['Similitud promedio baja: 89.5%'],,
1842,non_financial_1842,XPEDITE SYSTEMS LLC,XPEDITE SYSTEMS LLC,"XPEDITE SYSTEMS, LLC",10,89.47368421052632,89.47368421052632,['Similitud promedio baja: 89.5%'],,
1887,non_financial_1887,FAVORITE BRANDS INTERNATIONAL INC,FAVORITE BRANDS INTERNATIONAL INC,"FAVORITE BRANDS INTERNATIONAL, INC.",8,88.87096774193547,88.87096774193547,['Similitud promedio baja: 88.9%'],,
1887,non_financial_1887,FAVORITE BRANDS INTERNATIONAL INC,FAVORITE BRANDS INTERNATIONAL HOLDING CORP,FAVORITE BRANDS INTERNATIONAL HOLDING CORP.,4,88.87096774193547,88.87096774193547,['Similitud promedio baja: 88.9%'],,
1895,non_financial_1895,HUNT VALVE CO INC,HUNT VALVE CO INC,"HUNT VALVE COMPANY, INC.",3,89.87421383647798,89.62264150943396,['Similitud promedio baja: 89.9%'],,
1895,non_financial_1895,HUNT VALVE CO INC,HUNT VALVE CO INC A CORP OF OH,"HUNT VALVE COMPANY, INC., A CORP. OF OH",1,89.87421383647798,89.62264150943396,['Similitud promedio baja: 89.9%'],,
1895,non_financial_1895,HUNT VALVE CO INC,HUNT VALVE CO INC AN OH CORP,"HUNT VALVE COMPANY, INC., AN OH CORP",1,89.87421383647798,89.62264150943396,['Similitud promedio baja: 89.9%'],,
1896,non_financial_1896,IMMUNE PHARMACEUTICALS INC,IMMUNE PHARMACEUTICALS INC,IMMUNE PHARMACEUTICALS INC.,8,88.46153846153845,88.46153846153845,['Similitud promedio baja: 88.5%'],,
1896,non_financial_1896,IMMUNE PHARMACEUTICALS INC,IMMUNE PHARMACEUTICALS LTD,IMMUNE PHARMACEUTICALS LTD.,1,88.46153846153845,88.46153846153845,['Similitud promedio baja: 88.5%'],,
1920,non_financial_1920,TRUCK-LITE CO LLC,TRUCK-LITE CO LLC,"TRUCK-LITE CO., LLC",8,88.23529411764706,88.23529411764706,['Similitud promedio baja: 88.2%'],,
