component_id,entity_id,standard_name,normalized_name,original_name,frequency,avg_similarity,min_similarity,issues,decision,notes
1920,non_financial_1920,TRUCK-LITE CO LLC,TRUCK-LITE CO INC,"TRUCK-LITE CO., INC.",6,88.23529411764706,88.23529411764706,['Similitud promedio baja: 88.2%'],,
1926,non_financial_1926,ALENCO EXTRUSION GA LLC,ALENCO EXTRUSION GA LLC,"ALENCO EXTRUSION GA, L.L.C.",7,88.3720930232558,88.3720930232558,['Similitud promedio baja: 88.4%'],,
1926,non_financial_1926,ALENCO EXTRUSION GA LLC,ALENCO EXTRUSION MANAGEMENT LLC,"ALENCO EXTRUSION MANAGEMENT, L.L.C.",7,88.3720930232558,88.3720930232558,['Similitud promedio baja: 88.4%'],,
1930,non_financial_1930,BROYHILL HOME FURNISHING INC A DELAWARE CORP,BROYHILL HOME FURNISHING INC A DELAWARE CORP,"BROYHILL HOME FURNISHING, INC., A DELAWARE CORPORATION",3,88.42105263157895,88.42105263157895,['Similitud promedio baja: 88.4%'],,
1930,non_financial_1930,BROYHILL HOME FURNISHING INC A DELAWARE CORP,BROYHILL HOME FURNISHINGS INC,"BROYHILL HOME FURNISHINGS, INC.",3,88.42105263157895,88.42105263157895,['Similitud promedio baja: 88.4%'],,
1980,non_financial_1980,FURNITURE BRANDS HOLDINGS INC,FURNITURE BRANDS HOLDINGS INC,"FURNITURE BRANDS HOLDINGS, INC.",3,89.71014492753623,89.13043478260869,['Similitud promedio baja: 89.7%'],,
1980,non_financial_1980,FURNITURE BRANDS HOLDINGS INC,FURNITURE BRANDS HOLDINGS INC A DELAWARE CORP,"FURNITURE BRANDS HOLDINGS, INC., A DELAWARE CORPORATION",3,89.71014492753623,89.13043478260869,['Similitud promedio baja: 89.7%'],,
1980,non_financial_1980,FURNITURE BRANDS HOLDINGS INC,FURNITURE BRANDS OPERATIONS INC,"FURNITURE BRANDS OPERATIONS, INC.",3,89.71014492753623,89.13043478260869,['Similitud promedio baja: 89.7%'],,
1980,non_financial_1980,FURNITURE BRANDS HOLDINGS INC,FURNITURE BRANDS OPERATIONS INC A DELAWARE CORP,"FURNITURE BRANDS OPERATIONS, INC., A DELAWARE CORPORATION",3,89.71014492753623,89.13043478260869,['Similitud promedio baja: 89.7%'],,
2067,non_financial_2067,COBURN TECHNOLOGIES INTERNATIONAL INC,COBURN TECHNOLOGIES INTERNATIONAL INC,"COBURN TECHNOLOGIES INTERNATIONAL, INC.",4,88.0,88.0,['Similitud promedio baja: 88.0%'],,
2067,non_financial_2067,COBURN TECHNOLOGIES INTERNATIONAL INC,COBURN TECHNOLOGIES INC,"COBURN TECHNOLOGIES, INC.",4,88.0,88.0,['Similitud promedio baja: 88.0%'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIROMENTAL SERVICES INC,"LAIDLAW ENVIROMENTAL SERVICES, INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES ALTAIR INC,"LAIDLAW ENVIRONMENTAL SERVICES (ALTAIR), INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES ARAGONITE INC,"LAIDLAW ENVIRONMENTAL SERVICES (ARAGONITE), INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES BATON ROUGE INC,"LAIDLAW ENVIRONMENTAL SERVICES (BATON ROUGE),INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES BDT INC,"LAIDLAW ENVIRONMENTAL SERVICES (BDT), INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES BRIDGEPORT INC,"LAIDLAW ENVIRONMENTAL SERVICES (BRIDGEPORT), INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES CLIVE INC,"LAIDLAW ENVIRONMENTAL SERVICES (CLIVE),INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES CUSTOM TRANSPORT INC,"LAIDLAW ENVIRONMENTAL SERVICES (CUSTOM TRANSPORT), INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES DEER PARK INC,"LAIDLAW ENVIRONMENTAL SERVICES (DEER PARK), INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES DEER TRAIL INC,"LAIDLAW ENVIRONMENTAL SERVICES (DEER TRAIL), INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES FS INC,"LAIDLAW ENVIRONMENTAL SERVICES (FS), INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES GLOUCESTER INC,"LAIDLAW ENVIRONMENTAL SERVICES (GLOUCESTER), INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES GS INC,"LAIDLAW ENVIRONMENTAL SERVICES (GS), INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES IMPERIAL VALLEY INC,"LAIDLAW ENVIRONMENTAL SERVICES (IMPERIAL VALLEY), INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES LOKERN INC,"LAIDLAW ENVIRONMENTAL SERVICES (LOKERN), INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES LOS ANGELES INC,"LAIDLAW ENVIRONMENTAL SERVICES (LOS ANGELES),INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES MINNEAPOLIS INC,"LAIDLAW ENVIRONMENTAL SERVICES (MINNEAPOLIS),INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES MT PLEASANT INC,"LAIDLAW ENVIRONMENTAL SERVICES (MT PLEASANT), INC",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES NORTH EAST INC,"LAIDLAW ENVIRONMENTAL SERVICES (NORTH EAST), INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES PLAQUEMINE INC,"LAIDLAW ENVIRONMENTAL SERVICES (PLAQUEMINE), INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES PUERTO RICO INC,"LAIDLAW ENVIRONMENTAL SERVICES (PUERTO RICO), INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES RECOVERY INC,"LAIDLAW ENVIRONMENTAL SERVICES (RECOVERY), INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES ROSEMOUNT INC,"LAIDLAW ENVIRONMENTAL SERVICES (ROSEMOUNT), INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES SANANTONIO INC,"LAIDLAW ENVIRONMENTAL SERVICES (SAN ANTONIO), INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES SAN JOSE INC,"LAIDLAW ENVIRONMENTAL SERVICES (SAN JOSE), INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES SAWYER INC,"LAIDLAW ENVIRONMENTAL SERVICES (SAWYER), INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES SUSSEX INC,"LAIDLAW ENVIRONMENTAL SERVICES (SUSSEX), INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES TES INC,"LAIDLAW ENVIRONMENTAL SERVICES (TES), INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES TG INC,"LAIDLAW ENVIRONMENTAL SERVICES (TG), INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES THERMAL TREATMENT INC,"LAIDLAW ENVIRONMENTAL SERVICES (THERMAL TREATMENT), INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES TIPTON INC,"LAIDLAW ENVIRONMENTAL SERVICES (TIPTON), INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES TOC INC,"LAIDLAW ENVIRONMENTAL SERVICES (TOC),INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES TS INC,"LAIDLAW ENVIRONMENTAL SERVICES (TS), INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES TUCKER INC,"LAIDLAW ENVIRONMENTAL SERVICES (TUCKER), INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES TULSA INC,"LAIDLAW ENVIRONMENTAL SERVICES (TULSA), INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES US INC,"LAIDLAW ENVIRONMENTAL SERVICES (US), INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES WICHITA INC,"LAIDLAW ENVIRONMENTAL SERVICES (WICHITA),INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES WT INC,"LAIDLAW ENVIRONMENTAL SERVICES (WT), INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES OF BARTOW INC,"LAIDLAW ENVIRONMENTAL SERVICES OF BARTOW, INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES OF CALIFORNIA INC,"LAIDLAW ENVIRONMENTAL SERVICES OF CALIFORNIA, INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES OF CHATTANOOGA INC,"LAIDLAW ENVIRONMENTAL SERVICES OF CHATTANOOGA, INC",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES OF DELAWARE INC,"LAIDLAW ENVIRONMENTAL SERVICES OF DELAWARE, INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES OF ILLINOIS INC,"LAIDLAW ENVIRONMENTAL SERVICES OF ILLINOIS, INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES OF NASHVILLE INC,"LAIDLAW ENVIRONMENTAL SERVICES OF NASHVILLE, INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES OF SOUTH CAROLINA INC,"LAIDLAW ENVIRONMENTAL SERVICES OF SOUTH CAROLINA, INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL SERVICES OF WHITE CASTLE INC,"LAIDLAW ENVIRONMENTAL SERVICES OF WHITE CASTLE, INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2086,non_financial_2086,LAIDLAW ENVIROMENTAL SERVICES INC,LAIDLAW ENVIRONMENTAL INC,"LAIDLAW ENVIRONMENTAL, INC.",4,91.17310875055384,88.0,['Grupo muy grande: 47 nombres'],,
2110,non_financial_2110,SPINAL KINETICS INC,SPINAL KINETICS INC,"SPINAL KINETICS, INC.",4,89.47368421052632,89.47368421052632,['Similitud promedio baja: 89.5%'],,
2110,non_financial_2110,SPINAL KINETICS INC,SPINAL KINETICS LLC,SPINAL KINETICS LLC,3,89.47368421052632,89.47368421052632,['Similitud promedio baja: 89.5%'],,
2119,non_financial_2119,FLETCHER-TERRY CO LLC,FLETCHER-TERRY INTERCO LLC,"FLETCHER-TERRY INTERCO, LLC",2,89.36170212765957,89.36170212765957,['Similitud promedio baja: 89.4%'],,
2119,non_financial_2119,FLETCHER-TERRY CO LLC,FLETCHER-TERRY CO LLC,"THE FLETCHER-TERRY COMPANY, LLC",4,89.36170212765957,89.36170212765957,['Similitud promedio baja: 89.4%'],,
2141,non_financial_2141,CSM BAKERY PRODUCTS HOLDINGS INC,CSM BAKERY PRODUCTS HOLDINGS INC,"CSM BAKERY PRODUCTS HOLDINGS, INC.",3,89.18367346938776,89.18367346938776,['Similitud promedio baja: 89.2%'],,
2141,non_financial_2141,CSM BAKERY PRODUCTS HOLDINGS INC,CSM BAKERY PRODUCTS NA INC,"CSM BAKERY PRODUCTS NA, INC.",3,89.18367346938776,89.18367346938776,['Similitud promedio baja: 89.2%'],,
2146,non_financial_2146,GOLUB CAPITAL INC,GOLUB CAPITAL INC,GOLUB CAPITAL INCORPORATED,3,88.23529411764706,88.23529411764706,['Similitud promedio baja: 88.2%'],,
2146,non_financial_2146,GOLUB CAPITAL INC,GOLUB CAPITAL LLC,GOLUB CAPITAL LLC,1,88.23529411764706,88.23529411764706,['Similitud promedio baja: 88.2%'],,
2179,non_financial_2179,TRIBUNE BROADCASTING CO LLC,TRIBUNE BROADCASTING CO LLC,"TRIBUNE BROADCASTING COMPANY, LLC",3,89.41176470588236,89.41176470588236,['Similitud promedio baja: 89.4%'],,
2179,non_financial_2179,TRIBUNE BROADCASTING CO LLC,TRIBUNE BROADCASTING HARTFORD LLC,"TRIBUNE BROADCASTING HARTFORD, LLC",1,89.41176470588236,89.41176470588236,['Similitud promedio baja: 89.4%'],,
2179,non_financial_2179,TRIBUNE BROADCASTING CO LLC,TRIBUNE BROADCASTING INDIANAPOLIS LLC,"TRIBUNE BROADCASTING INDIANAPOLIS, LLC",1,89.41176470588236,89.41176470588236,['Similitud promedio baja: 89.4%'],,
2179,non_financial_2179,TRIBUNE BROADCASTING CO LLC,TRIBUNE BROADCASTING SEATTLE LLC,"TRIBUNE BROADCASTING SEATTLE, LLC",1,89.41176470588236,89.41176470588236,['Similitud promedio baja: 89.4%'],,
2191,non_financial_2191,ALMA PRODUCTS I INC,ALMA PRODUCTS I LLC,ALMA PRODUCTS I LLC,1,89.47368421052632,89.47368421052632,['Similitud promedio baja: 89.5%'],,
2191,non_financial_2191,ALMA PRODUCTS I INC,ALMA PRODUCTS I INC,"ALMA PRODUCTS I, INC.",2,89.47368421052632,89.47368421052632,['Similitud promedio baja: 89.5%'],,
2193,non_financial_2193,ANCRA INTERNATIONAL CORP,ANCRA INTERNATIONAL CORP A CORP OF CALIFORNIA,"ANCRA INTERNATIONAL CORPORATION, A CORP. OF CALIFORNIA",1,89.68085106382978,89.36170212765957,['Similitud promedio baja: 89.7%'],,
2193,non_financial_2193,ANCRA INTERNATIONAL CORP,ANCRA INTERNATIONAL LLC,"ANCRA INTERNATIONAL, L.L.C.",1,89.68085106382978,89.36170212765957,['Similitud promedio baja: 89.7%'],,
2193,non_financial_2193,ANCRA INTERNATIONAL CORP,ANCRA INTERNATIONAL CORP,ANCRA INTERNATIONAL CORPORATION,2,89.68085106382978,89.36170212765957,['Similitud promedio baja: 89.7%'],,
2196,non_financial_2196,ATCO PRODUCTS INC,ATCO PRODUCTS LLC,ATCO PRODUCTS LLC,1,88.23529411764706,88.23529411764706,['Similitud promedio baja: 88.2%'],,
2196,non_financial_2196,ATCO PRODUCTS INC,ATCO PRODUCTS INC,"ATCO PRODUCTS, INC.",2,88.23529411764706,88.23529411764706,['Similitud promedio baja: 88.2%'],,
2204,non_financial_2204,CARROLL HEALTHCARE INC,CARROLL HEALTHCARE INC,CARROLL HEALTHCARE INC.,2,88.37209302325581,88.37209302325581,['Similitud promedio baja: 88.4%'],,
2204,non_financial_2204,CARROLL HEALTHCARE INC,CARROLL HEALTHCARE LP,CARROLL HEALTHCARE L.P.,2,88.37209302325581,88.37209302325581,['Similitud promedio baja: 88.4%'],,
2226,non_financial_2226,INTELICOAT TECHNOLOGIES IMAGE PRODUCTS S HADLEY LLC,INTELICOAT TECHNOLOGIES IMAGE PRODUCTS S HADLEY LLC,INTELICOAT TECHNOLOGIES IMAGE PRODUCTS S. HADLEY LLC,2,88.23529411764706,88.23529411764706,['Similitud promedio baja: 88.2%'],,
2226,non_financial_2226,INTELICOAT TECHNOLOGIES IMAGE PRODUCTS S HADLEY LLC,INTELICOAT TECHNOLOGIES IMAGE PRODUCTS PORTLAND LLC,INTELICOAT TECHNOLOGIES IMAGE PRODUCTS PORTLAND LLC,1,88.23529411764706,88.23529411764706,['Similitud promedio baja: 88.2%'],,
2270,non_financial_2270,TENSAR INTERNATIONAL CORP,TENSAR INTERNATIONAL LLC,"TENSAR INTERNATIONAL, LLC",1,89.79591836734694,89.79591836734694,['Similitud promedio baja: 89.8%'],,
2270,non_financial_2270,TENSAR INTERNATIONAL CORP,TENSAR INTERNATIONAL CORP,TENSAR INTERNATIONAL CORPORATION,2,89.79591836734694,89.79591836734694,['Similitud promedio baja: 89.8%'],,
2338,non_financial_2338,NORCRAFT CO LLC,NORCRAFT CO LLC,"NORCRAFT COMPANIES, L.L.C.",1,89.65517241379311,89.65517241379311,['Similitud promedio baja: 89.7%'],,
2338,non_financial_2338,NORCRAFT CO LLC,NORCRAFT CO LP,"NORCRAFT COMPANIES, L.P.",1,89.65517241379311,89.65517241379311,['Similitud promedio baja: 89.7%'],,
2339,non_financial_2339,NORDIC REFRIGERATED SERVICES INC,NORDIC REFRIGERATED SERVICES INC,"NORDIC REFRIGERATED SERVICES, INC.",1,88.66666666666666,88.66666666666666,['Similitud promedio baja: 88.7%'],,
2339,non_financial_2339,NORDIC REFRIGERATED SERVICES INC,NORDIC REFRIGERATED SERVICES LTD PARTNERSHIP,"NORDIC REFRIGERATED SERVICES, LIMITED PARTNERSHIP",1,88.66666666666666,88.66666666666666,['Similitud promedio baja: 88.7%'],,
2341,non_financial_2341,OXFORD BIOTHERAPEUTICS INC,OXFORD BIOTHERAPEUTICS INC,OXFORD BIOTHERAPEUTICS INC.,1,88.46153846153845,88.46153846153845,['Similitud promedio baja: 88.5%'],,
2341,non_financial_2341,OXFORD BIOTHERAPEUTICS INC,OXFORD BIOTHERAPEUTICS LTD,OXFORD BIOTHERAPEUTICS LTD.,1,88.46153846153845,88.46153846153845,['Similitud promedio baja: 88.5%'],,
2350,non_financial_2350,QUEBECOR WORLD DALLAS II INC,QUEBECOR WORLD DALLAS II INC,QUEBECOR WORLD DALLAS II INC.,1,88.66666666666666,88.66666666666666,['Similitud promedio baja: 88.7%'],,
2350,non_financial_2350,QUEBECOR WORLD DALLAS II INC,QUEBECOR WORLD DALLAS LP,"QUEBECOR WORLD DALLAS, L.P.",1,88.66666666666666,88.66666666666666,['Similitud promedio baja: 88.7%'],,
2352,non_financial_2352,QUEBECOR WORLD INFINITI GRAPHICS INC,QUEBECOR WORLD INFINITI GRAPHICS INC,QUEBECOR WORLD INFINITI GRAPHICS INC.,1,89.99999999999999,89.99999999999999,['Similitud promedio baja: 90.0%'],,
2352,non_financial_2352,QUEBECOR WORLD INFINITI GRAPHICS INC,QUEBECOR WORLD UP GRAPHICS INC,QUEBECOR WORLD UP/GRAPHICS INC.,1,89.99999999999999,89.99999999999999,['Similitud promedio baja: 90.0%'],,
2352,non_financial_2352,QUEBECOR WORLD INFINITI GRAPHICS INC,QUEBECOR WORLD NORTHEAST GRAPHICS INC,QUEBECOR WORLD NORTHEAST GRAPHICS INC.,1,89.99999999999999,89.99999999999999,['Similitud promedio baja: 90.0%'],,
2353,non_financial_2353,QUEBECOR WORLD LEASE GP,QUEBECOR WORLD LEASE GP,QUEBECOR WORLD LEASE GP,1,89.36170212765957,89.36170212765957,['Similitud promedio baja: 89.4%'],,
2353,non_financial_2353,QUEBECOR WORLD LEASE GP,QUEBECOR WORLD LEASE LLC,QUEBECOR WORLD LEASE LLC,1,89.36170212765957,89.36170212765957,['Similitud promedio baja: 89.4%'],,
2354,non_financial_2354,QUEBECOR WORLD PRINTING USA CORP,QUEBECOR WORLD PRINTING USA CORP,QUEBECOR WORLD PRINTING (USA) CORP.,1,88.66666666666666,88.66666666666666,['Similitud promedio baja: 88.7%'],,
2354,non_financial_2354,QUEBECOR WORLD PRINTING USA CORP,QUEBECOR WORLD RETAIL PRINTING CORP,QUEBECOR WORLD RETAIL PRINTING CORPORATION,1,88.66666666666666,88.66666666666666,['Similitud promedio baja: 88.7%'],,
2371,non_financial_2371,PROFIT RECOVERY GROUP NETHERLANDS INC,PROFIT RECOVERY GROUP NETHERLANDS INC,"THE PROFIT RECOVERY GROUP NETHERLANDS, INC.",1,89.1891891891892,89.1891891891892,['Similitud promedio baja: 89.2%'],,
2371,non_financial_2371,PROFIT RECOVERY GROUP NETHERLANDS INC,PROFIT RECOVERY GROUP NEW ZEALAND INC,"THE PROFIT RECOVERY GROUP NEW ZEALAND, INC.",1,89.1891891891892,89.1891891891892,['Similitud promedio baja: 89.2%'],,
2372,non_financial_2372,WEATHER CHANNEL INC,WEATHER CHANNEL INC,"THE WEATHER CHANNEL, INC.",1,89.47368421052632,89.47368421052632,['Similitud promedio baja: 89.5%'],,
2372,non_financial_2372,WEATHER CHANNEL INC,WEATHER CHANNEL LLC,"THE WEATHER CHANNEL, LLC",1,89.47368421052632,89.47368421052632,['Similitud promedio baja: 89.5%'],,
